True Label ID,True Label Name,Predicted ID,Predicted Name,Confidence,Correct
3,happy,3,happy,0.9126,True
0,angry,5,surprise,0.7082,False
0,angry,0,angry,0.5662,True
0,angry,2,fear,0.3469,False
4,sad,6,neutral,0.6256,False
4,sad,2,fear,0.3411,False
0,angry,3,happy,0.7166,False
0,angry,4,sad,0.7142,False
2,fear,6,neutral,0.5999,False
0,angry,0,angry,0.9139,True
4,sad,2,fear,0.5027,False
0,angry,0,angry,0.7096,True
2,fear,2,fear,0.2796,True
3,happy,3,happy,0.911,True
5,surprise,5,surprise,0.8838,True
5,surprise,5,surprise,0.9159,True
2,fear,0,angry,0.5649,False
5,surprise,2,fear,0.4782,False
5,surprise,2,fear,0.4007,False
5,surprise,2,fear,0.3251,False
3,happy,3,happy,0.4003,True
2,fear,4,sad,0.5724,False
2,fear,2,fear,0.5815,True
5,surprise,5,surprise,0.5337,True
0,angry,4,sad,0.5144,False
3,happy,3,happy,0.9817,True
6,neutral,6,neutral,0.6256,True
1,disgust,0,angry,0.6375,False
6,neutral,6,neutral,0.8764,True
2,fear,2,fear,0.7836,True
0,angry,6,neutral,0.9149,False
3,happy,3,happy,0.9967,True
3,happy,3,happy,0.9911,True
2,fear,6,neutral,0.2957,False
0,angry,3,happy,0.3243,False
4,sad,6,neutral,0.5269,False
3,happy,3,happy,0.5066,True
6,neutral,6,neutral,0.6064,True
3,happy,6,neutral,0.4733,False
4,sad,4,sad,0.4267,True
6,neutral,6,neutral,0.8896,True
0,angry,6,neutral,0.6541,False
2,fear,4,sad,0.539,False
4,sad,6,neutral,0.8053,False
3,happy,6,neutral,0.6624,False
4,sad,3,happy,0.9041,False
4,sad,4,sad,0.3416,True
6,neutral,6,neutral,0.8388,True
4,sad,6,neutral,0.7992,False
0,angry,2,fear,0.4018,False
3,happy,3,happy,0.9975,True
3,happy,4,sad,0.4203,False
2,fear,5,surprise,0.7231,False
3,happy,3,happy,0.9776,True
0,angry,0,angry,0.5616,True
3,happy,3,happy,0.6002,True
6,neutral,6,neutral,0.8538,True
3,happy,3,happy,0.9592,True
3,happy,3,happy,0.867,True
4,sad,4,sad,0.4639,True
6,neutral,3,happy,0.7007,False
3,happy,3,happy,0.7815,True
3,happy,3,happy,0.7591,True
3,happy,3,happy,0.9715,True
4,sad,4,sad,0.4577,True
4,sad,6,neutral,0.3999,False
3,happy,3,happy,0.9935,True
0,angry,4,sad,0.3874,False
3,happy,3,happy,0.9983,True
5,surprise,5,surprise,0.8949,True
3,happy,3,happy,0.9969,True
6,neutral,3,happy,0.9634,False
2,fear,5,surprise,0.32,False
5,surprise,0,angry,0.826,False
3,happy,2,fear,0.5474,False
3,happy,3,happy,0.8813,True
4,sad,4,sad,0.6557,True
5,surprise,5,surprise,0.94,True
3,happy,3,happy,0.9713,True
0,angry,0,angry,0.3867,True
3,happy,3,happy,0.9696,True
3,happy,3,happy,0.9986,True
4,sad,4,sad,0.3715,True
2,fear,3,happy,0.3928,False
6,neutral,6,neutral,0.8722,True
4,sad,6,neutral,0.5205,False
4,sad,4,sad,0.5958,True
5,surprise,5,surprise,0.8813,True
3,happy,3,happy,0.9613,True
5,surprise,5,surprise,0.5226,True
2,fear,2,fear,0.8184,True
2,fear,4,sad,0.5501,False
6,neutral,5,surprise,0.6236,False
5,surprise,3,happy,0.6563,False
2,fear,5,surprise,0.9449,False
4,sad,4,sad,0.5034,True
2,fear,5,surprise,0.5955,False
6,neutral,4,sad,0.3663,False
4,sad,0,angry,0.4909,False
4,sad,6,neutral,0.8417,False
4,sad,4,sad,0.6565,True
4,sad,6,neutral,0.8436,False
3,happy,2,fear,0.3392,False
6,neutral,6,neutral,0.375,True
3,happy,3,happy,0.9989,True
0,angry,5,surprise,0.414,False
2,fear,2,fear,0.6127,True
4,sad,4,sad,0.3826,True
3,happy,3,happy,0.9923,True
6,neutral,6,neutral,0.9061,True
5,surprise,5,surprise,0.8071,True
0,angry,2,fear,0.2697,False
3,happy,3,happy,0.9651,True
0,angry,2,fear,0.7068,False
2,fear,5,surprise,0.7659,False
3,happy,3,happy,0.9731,True
2,fear,2,fear,0.413,True
3,happy,3,happy,0.9326,True
0,angry,0,angry,0.3524,True
0,angry,6,neutral,0.2436,False
4,sad,4,sad,0.6319,True
6,neutral,6,neutral,0.975,True
4,sad,4,sad,0.6957,True
6,neutral,6,neutral,0.8599,True
3,happy,6,neutral,0.691,False
5,surprise,3,happy,0.9791,False
5,surprise,5,surprise,0.7162,True
3,happy,3,happy,0.9944,True
3,happy,3,happy,0.9941,True
3,happy,3,happy,0.9992,True
6,neutral,4,sad,0.4081,False
3,happy,3,happy,0.9982,True
2,fear,4,sad,0.7466,False
0,angry,0,angry,0.5753,True
6,neutral,6,neutral,0.3518,True
1,disgust,4,sad,0.7316,False
3,happy,3,happy,0.9984,True
4,sad,6,neutral,0.5543,False
2,fear,3,happy,0.4858,False
2,fear,0,angry,0.8259,False
4,sad,2,fear,0.3237,False
0,angry,2,fear,0.2506,False
3,happy,3,happy,0.8559,True
4,sad,4,sad,0.8803,True
4,sad,6,neutral,0.6915,False
2,fear,4,sad,0.2989,False
1,disgust,0,angry,0.318,False
4,sad,0,angry,0.833,False
1,disgust,6,neutral,0.4939,False
4,sad,6,neutral,0.5738,False
4,sad,6,neutral,0.4366,False
3,happy,3,happy,0.8922,True
5,surprise,5,surprise,0.8632,True
3,happy,3,happy,0.9455,True
6,neutral,6,neutral,0.5986,True
0,angry,4,sad,0.5486,False
6,neutral,2,fear,0.2657,False
3,happy,4,sad,0.325,False
0,angry,6,neutral,0.7862,False
6,neutral,6,neutral,0.4303,True
6,neutral,6,neutral,0.8205,True
2,fear,4,sad,0.407,False
2,fear,2,fear,0.4138,True
5,surprise,5,surprise,0.6279,True
6,neutral,6,neutral,0.641,True
5,surprise,2,fear,0.4026,False
0,angry,6,neutral,0.5183,False
2,fear,4,sad,0.284,False
6,neutral,6,neutral,0.4342,True
0,angry,2,fear,0.3861,False
6,neutral,3,happy,0.9755,False
3,happy,5,surprise,0.6052,False
3,happy,3,happy,0.9992,True
4,sad,6,neutral,0.3864,False
3,happy,2,fear,0.3616,False
2,fear,5,surprise,0.6795,False
0,angry,0,angry,0.292,True
4,sad,4,sad,0.5664,True
2,fear,3,happy,0.3742,False
4,sad,4,sad,0.2786,True
5,surprise,5,surprise,0.7944,True
3,happy,2,fear,0.3362,False
3,happy,5,surprise,0.8944,False
2,fear,2,fear,0.4275,True
4,sad,4,sad,0.4107,True
3,happy,3,happy,0.9991,True
2,fear,4,sad,0.7696,False
0,angry,4,sad,0.383,False
0,angry,3,happy,0.8187,False
2,fear,6,neutral,0.4301,False
3,happy,3,happy,0.9969,True
5,surprise,5,surprise,0.8427,True
2,fear,2,fear,0.514,True
3,happy,3,happy,0.7818,True
3,happy,3,happy,0.8815,True
3,happy,6,neutral,0.586,False
3,happy,4,sad,0.3842,False
6,neutral,6,neutral,0.7526,True
3,happy,3,happy,0.9973,True
6,neutral,3,happy,0.9984,False
6,neutral,3,happy,0.9771,False
2,fear,2,fear,0.5902,True
4,sad,2,fear,0.3206,False
0,angry,5,surprise,0.6041,False
5,surprise,3,happy,0.3557,False
4,sad,4,sad,0.6436,True
2,fear,0,angry,0.5537,False
5,surprise,2,fear,0.4485,False
2,fear,2,fear,0.4144,True
5,surprise,5,surprise,0.9338,True
4,sad,6,neutral,0.709,False
5,surprise,5,surprise,0.9452,True
2,fear,3,happy,0.4606,False
6,neutral,4,sad,0.2589,False
3,happy,3,happy,0.9755,True
4,sad,2,fear,0.5062,False
6,neutral,6,neutral,0.59,True
6,neutral,6,neutral,0.7815,True
3,happy,3,happy,0.9528,True
5,surprise,5,surprise,0.7585,True
5,surprise,5,surprise,0.9676,True
6,neutral,6,neutral,0.7131,True
6,neutral,4,sad,0.5066,False
4,sad,6,neutral,0.4185,False
5,surprise,5,surprise,0.7423,True
0,angry,0,angry,0.6406,True
6,neutral,6,neutral,0.4808,True
4,sad,4,sad,0.4225,True
0,angry,0,angry,0.7098,True
0,angry,4,sad,0.7307,False
3,happy,3,happy,0.7986,True
5,surprise,5,surprise,0.9001,True
2,fear,3,happy,0.457,False
5,surprise,5,surprise,0.9094,True
0,angry,2,fear,0.5682,False
0,angry,4,sad,0.4675,False
4,sad,4,sad,0.8061,True
2,fear,6,neutral,0.8273,False
3,happy,0,angry,0.4273,False
3,happy,3,happy,0.997,True
0,angry,0,angry,0.7444,True
0,angry,0,angry,0.4047,True
3,happy,3,happy,0.9924,True
4,sad,0,angry,0.2781,False
6,neutral,5,surprise,0.7656,False
3,happy,3,happy,1.0,True
4,sad,6,neutral,0.7565,False
6,neutral,3,happy,0.3342,False
3,happy,3,happy,0.9998,True
6,neutral,6,neutral,0.6266,True
3,happy,3,happy,0.9949,True
2,fear,3,happy,0.942,False
4,sad,4,sad,0.4529,True
6,neutral,4,sad,0.3442,False
3,happy,0,angry,0.5077,False
3,happy,3,happy,0.9726,True
0,angry,6,neutral,0.3664,False
6,neutral,4,sad,0.4612,False
4,sad,4,sad,0.469,True
6,neutral,3,happy,0.4669,False
5,surprise,5,surprise,0.9456,True
4,sad,0,angry,0.2832,False
2,fear,4,sad,0.4295,False
2,fear,4,sad,0.3722,False
4,sad,6,neutral,0.5878,False
5,surprise,6,neutral,0.6028,False
4,sad,4,sad,0.6053,True
3,happy,3,happy,0.9679,True
2,fear,0,angry,0.2989,False
6,neutral,6,neutral,0.6884,True
6,neutral,3,happy,0.9664,False
4,sad,4,sad,0.8422,True
2,fear,4,sad,0.4037,False
3,happy,3,happy,0.6291,True
0,angry,0,angry,0.5524,True
2,fear,3,happy,0.4093,False
2,fear,4,sad,0.3403,False
2,fear,6,neutral,0.8576,False
2,fear,2,fear,0.3075,True
0,angry,0,angry,0.8002,True
2,fear,6,neutral,0.9714,False
3,happy,3,happy,0.9984,True
6,neutral,4,sad,0.732,False
3,happy,4,sad,0.2944,False
0,angry,0,angry,0.4968,True
3,happy,3,happy,0.9923,True
5,surprise,5,surprise,0.9861,True
3,happy,3,happy,0.9999,True
3,happy,3,happy,0.8932,True
5,surprise,2,fear,0.5943,False
2,fear,5,surprise,0.9142,False
3,happy,4,sad,0.4465,False
6,neutral,6,neutral,0.6773,True
0,angry,4,sad,0.9103,False
5,surprise,2,fear,0.4968,False
0,angry,0,angry,0.6151,True
6,neutral,6,neutral,0.5851,True
2,fear,3,happy,0.9854,False
3,happy,3,happy,0.9883,True
3,happy,2,fear,0.3262,False
4,sad,4,sad,0.5366,True
6,neutral,6,neutral,0.9633,True
3,happy,3,happy,0.9965,True
3,happy,3,happy,0.9946,True
2,fear,2,fear,0.3651,True
0,angry,0,angry,0.798,True
6,neutral,6,neutral,0.9533,True
2,fear,4,sad,0.7827,False
2,fear,2,fear,0.3281,True
4,sad,4,sad,0.7166,True
5,surprise,5,surprise,0.96,True
5,surprise,5,surprise,0.7589,True
3,happy,3,happy,0.9972,True
6,neutral,6,neutral,0.5525,True
6,neutral,6,neutral,0.8715,True
0,angry,4,sad,0.6227,False
6,neutral,0,angry,0.3939,False
5,surprise,5,surprise,0.9137,True
3,happy,3,happy,0.9982,True
2,fear,4,sad,0.3707,False
2,fear,4,sad,0.4443,False
0,angry,0,angry,0.3621,True
3,happy,4,sad,0.4973,False
6,neutral,6,neutral,0.8636,True
6,neutral,6,neutral,0.8562,True
4,sad,2,fear,0.2944,False
4,sad,3,happy,0.7756,False
0,angry,0,angry,0.4712,True
3,happy,6,neutral,0.429,False
2,fear,4,sad,0.435,False
6,neutral,6,neutral,0.5863,True
6,neutral,6,neutral,0.4584,True
6,neutral,4,sad,0.7319,False
4,sad,4,sad,0.8244,True
2,fear,5,surprise,0.5392,False
2,fear,3,happy,0.7782,False
2,fear,5,surprise,0.831,False
6,neutral,4,sad,0.7644,False
0,angry,5,surprise,0.3235,False
1,disgust,3,happy,0.3875,False
4,sad,4,sad,0.4396,True
5,surprise,5,surprise,0.719,True
0,angry,0,angry,0.5171,True
3,happy,3,happy,0.9949,True
3,happy,3,happy,0.865,True
3,happy,3,happy,0.9886,True
3,happy,3,happy,0.9987,True
4,sad,0,angry,0.4111,False
6,neutral,4,sad,0.493,False
3,happy,3,happy,0.9997,True
2,fear,0,angry,0.4131,False
6,neutral,6,neutral,0.5718,True
2,fear,4,sad,0.3639,False
2,fear,6,neutral,0.4254,False
4,sad,6,neutral,0.4013,False
0,angry,4,sad,0.3949,False
3,happy,3,happy,0.9119,True
6,neutral,4,sad,0.3294,False
4,sad,2,fear,0.3131,False
5,surprise,5,surprise,0.8838,True
2,fear,0,angry,0.8326,False
3,happy,3,happy,0.9496,True
4,sad,6,neutral,0.6147,False
0,angry,3,happy,0.9588,False
0,angry,6,neutral,0.6093,False
4,sad,4,sad,0.4519,True
2,fear,2,fear,0.3312,True
3,happy,4,sad,0.4658,False
6,neutral,2,fear,0.5171,False
3,happy,6,neutral,0.8153,False
6,neutral,6,neutral,0.8431,True
3,happy,3,happy,0.9663,True
6,neutral,3,happy,0.5871,False
6,neutral,4,sad,0.7149,False
5,surprise,2,fear,0.3161,False
1,disgust,4,sad,0.5369,False
5,surprise,5,surprise,0.8444,True
2,fear,2,fear,0.515,True
3,happy,3,happy,0.7086,True
1,disgust,2,fear,0.4618,False
3,happy,3,happy,0.975,True
4,sad,3,happy,0.6195,False
6,neutral,4,sad,0.3926,False
6,neutral,6,neutral,0.5553,True
3,happy,6,neutral,0.9161,False
3,happy,3,happy,0.981,True
5,surprise,5,surprise,0.958,True
6,neutral,6,neutral,0.5229,True
4,sad,3,happy,0.598,False
3,happy,3,happy,0.9976,True
2,fear,6,neutral,0.9152,False
0,angry,6,neutral,0.6343,False
2,fear,2,fear,0.4836,True
4,sad,6,neutral,0.8977,False
0,angry,6,neutral,0.4609,False
4,sad,2,fear,0.4139,False
4,sad,6,neutral,0.5083,False
0,angry,0,angry,0.3708,True
2,fear,5,surprise,0.675,False
2,fear,4,sad,0.3788,False
3,happy,3,happy,0.9994,True
3,happy,3,happy,0.9987,True
2,fear,5,surprise,0.6055,False
4,sad,2,fear,0.2679,False
6,neutral,6,neutral,0.6984,True
5,surprise,5,surprise,0.7421,True
3,happy,3,happy,0.9999,True
0,angry,6,neutral,0.447,False
3,happy,3,happy,0.6541,True
0,angry,2,fear,0.453,False
3,happy,3,happy,0.933,True
0,angry,4,sad,0.42,False
3,happy,3,happy,0.9856,True
3,happy,3,happy,0.8615,True
5,surprise,5,surprise,0.718,True
0,angry,0,angry,0.7253,True
2,fear,4,sad,0.6691,False
2,fear,2,fear,0.4461,True
0,angry,4,sad,0.4945,False
0,angry,4,sad,0.4249,False
3,happy,6,neutral,0.9278,False
3,happy,3,happy,0.7808,True
5,surprise,5,surprise,0.9541,True
3,happy,3,happy,0.948,True
3,happy,2,fear,0.3465,False
4,sad,6,neutral,0.7914,False
6,neutral,3,happy,0.6803,False
0,angry,3,happy,0.3514,False
4,sad,4,sad,0.4019,True
0,angry,0,angry,0.4803,True
4,sad,4,sad,0.4432,True
3,happy,3,happy,0.9179,True
2,fear,2,fear,0.4445,True
2,fear,2,fear,0.3373,True
3,happy,3,happy,0.9772,True
4,sad,4,sad,0.4754,True
4,sad,2,fear,0.6421,False
2,fear,2,fear,0.3654,True
4,sad,2,fear,0.2778,False
6,neutral,6,neutral,0.7103,True
0,angry,0,angry,0.6943,True
6,neutral,6,neutral,0.7829,True
2,fear,4,sad,0.5791,False
5,surprise,5,surprise,0.6093,True
0,angry,0,angry,0.9183,True
2,fear,4,sad,0.5236,False
4,sad,4,sad,0.6737,True
3,happy,3,happy,0.9975,True
0,angry,0,angry,0.3993,True
3,happy,6,neutral,0.6755,False
3,happy,3,happy,0.9767,True
2,fear,2,fear,0.3101,True
6,neutral,6,neutral,0.6938,True
6,neutral,6,neutral,0.4566,True
0,angry,6,neutral,0.7317,False
4,sad,4,sad,0.5697,True
2,fear,2,fear,0.2976,True
3,happy,3,happy,0.6796,True
2,fear,3,happy,0.2547,False
5,surprise,5,surprise,0.9545,True
2,fear,0,angry,0.5045,False
3,happy,3,happy,0.964,True
6,neutral,4,sad,0.6024,False
0,angry,0,angry,0.6017,True
6,neutral,6,neutral,0.9703,True
3,happy,3,happy,0.9994,True
0,angry,0,angry,0.9094,True
4,sad,4,sad,0.6771,True
6,neutral,2,fear,0.3815,False
4,sad,4,sad,0.7215,True
2,fear,2,fear,0.4538,True
2,fear,2,fear,0.5264,True
3,happy,3,happy,0.9989,True
6,neutral,3,happy,0.4896,False
2,fear,0,angry,0.5192,False
0,angry,4,sad,0.3608,False
0,angry,0,angry,0.5136,True
0,angry,2,fear,0.2928,False
2,fear,3,happy,0.8961,False
3,happy,3,happy,0.9959,True
3,happy,3,happy,0.9977,True
6,neutral,6,neutral,0.6245,True
4,sad,4,sad,0.6029,True
6,neutral,6,neutral,0.6852,True
3,happy,4,sad,0.5136,False
2,fear,3,happy,0.3104,False
5,surprise,2,fear,0.4795,False
3,happy,3,happy,0.306,True
4,sad,0,angry,0.3134,False
0,angry,6,neutral,0.6777,False
6,neutral,6,neutral,0.5008,True
3,happy,3,happy,0.9971,True
0,angry,6,neutral,0.5289,False
5,surprise,5,surprise,0.7843,True
3,happy,3,happy,0.9998,True
0,angry,2,fear,0.4147,False
4,sad,4,sad,0.3477,True
6,neutral,3,happy,0.9991,False
3,happy,3,happy,0.7553,True
2,fear,2,fear,0.5326,True
2,fear,2,fear,0.5151,True
4,sad,2,fear,0.347,False
5,surprise,2,fear,0.3695,False
3,happy,2,fear,0.4681,False
6,neutral,6,neutral,0.3767,True
0,angry,3,happy,0.8081,False
0,angry,2,fear,0.4105,False
6,neutral,6,neutral,0.8539,True
6,neutral,4,sad,0.4756,False
0,angry,0,angry,0.5608,True
4,sad,4,sad,0.5025,True
0,angry,3,happy,0.4616,False
0,angry,0,angry,0.2453,True
3,happy,3,happy,0.7917,True
2,fear,0,angry,0.5186,False
0,angry,0,angry,0.5226,True
6,neutral,4,sad,0.7636,False
5,surprise,2,fear,0.3789,False
0,angry,4,sad,0.6564,False
3,happy,6,neutral,0.5739,False
6,neutral,6,neutral,0.878,True
4,sad,6,neutral,0.4474,False
6,neutral,2,fear,0.4467,False
4,sad,4,sad,0.4375,True
6,neutral,6,neutral,0.629,True
2,fear,5,surprise,0.6031,False
3,happy,4,sad,0.5579,False
3,happy,3,happy,0.991,True
6,neutral,6,neutral,0.4752,True
6,neutral,0,angry,0.3857,False
2,fear,0,angry,0.5343,False
6,neutral,4,sad,0.4151,False
6,neutral,6,neutral,0.5625,True
5,surprise,5,surprise,0.3358,True
5,surprise,5,surprise,0.4309,True
3,happy,3,happy,0.9541,True
3,happy,6,neutral,0.9122,False
6,neutral,6,neutral,0.5222,True
5,surprise,2,fear,0.5154,False
3,happy,3,happy,0.9615,True
3,happy,3,happy,0.7532,True
3,happy,3,happy,0.4769,True
3,happy,6,neutral,0.7346,False
4,sad,4,sad,0.341,True
6,neutral,6,neutral,0.9422,True
6,neutral,6,neutral,0.8527,True
3,happy,3,happy,0.9864,True
2,fear,2,fear,0.3529,True
2,fear,6,neutral,0.3245,False
3,happy,4,sad,0.3644,False
6,neutral,6,neutral,0.5303,True
3,happy,3,happy,0.9939,True
4,sad,4,sad,0.3823,True
3,happy,3,happy,0.987,True
4,sad,4,sad,0.9233,True
6,neutral,4,sad,0.4115,False
5,surprise,5,surprise,0.8198,True
4,sad,2,fear,0.3539,False
0,angry,6,neutral,0.3718,False
4,sad,4,sad,0.4529,True
4,sad,4,sad,0.7637,True
5,surprise,5,surprise,0.8971,True
6,neutral,6,neutral,0.7352,True
6,neutral,0,angry,0.3065,False
6,neutral,6,neutral,0.5777,True
3,happy,3,happy,0.9992,True
0,angry,0,angry,0.2921,True
3,happy,3,happy,0.9775,True
3,happy,3,happy,0.6765,True
3,happy,0,angry,0.3202,False
5,surprise,5,surprise,0.5088,True
2,fear,0,angry,0.4026,False
0,angry,2,fear,0.4174,False
6,neutral,4,sad,0.5225,False
2,fear,2,fear,0.4209,True
4,sad,4,sad,0.5251,True
2,fear,2,fear,0.3767,True
3,happy,3,happy,0.9907,True
2,fear,4,sad,0.6822,False
4,sad,4,sad,0.5762,True
3,happy,6,neutral,0.7793,False
3,happy,3,happy,0.4613,True
6,neutral,6,neutral,0.4656,True
4,sad,4,sad,0.3826,True
2,fear,3,happy,0.6453,False
6,neutral,6,neutral,0.7244,True
4,sad,4,sad,0.3842,True
3,happy,3,happy,0.9921,True
0,angry,6,neutral,0.4429,False
3,happy,3,happy,0.999,True
3,happy,3,happy,0.9417,True
3,happy,3,happy,0.9938,True
4,sad,6,neutral,0.366,False
4,sad,4,sad,0.6202,True
0,angry,2,fear,0.4841,False
3,happy,3,happy,0.9996,True
3,happy,3,happy,0.9972,True
2,fear,0,angry,0.5059,False
5,surprise,5,surprise,0.7976,True
6,neutral,6,neutral,0.6824,True
2,fear,4,sad,0.4231,False
6,neutral,6,neutral,0.8527,True
0,angry,2,fear,0.4241,False
5,surprise,5,surprise,0.6319,True
6,neutral,6,neutral,0.8717,True
5,surprise,0,angry,0.5733,False
6,neutral,6,neutral,0.6205,True
0,angry,0,angry,0.8088,True
3,happy,6,neutral,0.7264,False
6,neutral,6,neutral,0.8487,True
6,neutral,6,neutral,0.6901,True
3,happy,3,happy,1.0,True
6,neutral,6,neutral,0.4218,True
5,surprise,6,neutral,0.354,False
6,neutral,4,sad,0.4034,False
1,disgust,4,sad,0.5987,False
2,fear,4,sad,0.5353,False
0,angry,0,angry,0.3485,True
0,angry,6,neutral,0.7203,False
3,happy,3,happy,0.9761,True
3,happy,3,happy,0.4167,True
2,fear,5,surprise,0.6344,False
0,angry,2,fear,0.5288,False
3,happy,6,neutral,0.5311,False
4,sad,4,sad,0.5875,True
3,happy,3,happy,0.8712,True
0,angry,3,happy,0.9715,False
3,happy,3,happy,0.8541,True
3,happy,3,happy,0.9921,True
3,happy,3,happy,0.9963,True
2,fear,2,fear,0.3856,True
6,neutral,6,neutral,0.6545,True
0,angry,0,angry,0.3241,True
6,neutral,6,neutral,0.3447,True
5,surprise,5,surprise,0.8761,True
6,neutral,4,sad,0.7091,False
2,fear,4,sad,0.4312,False
6,neutral,6,neutral,0.9494,True
0,angry,6,neutral,0.3059,False
2,fear,0,angry,0.6236,False
4,sad,4,sad,0.6256,True
2,fear,0,angry,0.3747,False
6,neutral,6,neutral,0.5924,True
3,happy,3,happy,0.8604,True
2,fear,0,angry,0.4002,False
3,happy,3,happy,0.996,True
3,happy,3,happy,0.6192,True
4,sad,0,angry,0.5903,False
2,fear,4,sad,0.2872,False
5,surprise,5,surprise,0.9156,True
6,neutral,3,happy,0.88,False
2,fear,0,angry,0.8169,False
3,happy,3,happy,0.9934,True
2,fear,2,fear,0.3706,True
6,neutral,5,surprise,0.6767,False
2,fear,4,sad,0.3912,False
6,neutral,0,angry,0.3116,False
3,happy,6,neutral,0.4695,False
2,fear,6,neutral,0.3502,False
5,surprise,5,surprise,0.7366,True
0,angry,0,angry,0.8617,True
2,fear,4,sad,0.934,False
0,angry,4,sad,0.4292,False
3,happy,3,happy,0.9994,True
6,neutral,6,neutral,0.9413,True
4,sad,5,surprise,0.5485,False
0,angry,5,surprise,0.481,False
2,fear,2,fear,0.7558,True
4,sad,6,neutral,0.4731,False
4,sad,2,fear,0.4534,False
3,happy,4,sad,0.3972,False
0,angry,4,sad,0.4383,False
2,fear,6,neutral,0.481,False
6,neutral,3,happy,0.4794,False
5,surprise,5,surprise,0.7843,True
3,happy,3,happy,0.9998,True
6,neutral,6,neutral,0.4682,True
4,sad,4,sad,0.5903,True
4,sad,0,angry,0.3178,False
6,neutral,6,neutral,0.5992,True
4,sad,4,sad,0.4648,True
3,happy,3,happy,0.9932,True
0,angry,0,angry,0.3696,True
3,happy,3,happy,0.957,True
4,sad,3,happy,0.4995,False
6,neutral,2,fear,0.2922,False
4,sad,4,sad,0.5067,True
1,disgust,4,sad,0.3862,False
4,sad,4,sad,0.6417,True
3,happy,3,happy,0.999,True
6,neutral,6,neutral,0.8854,True
3,happy,3,happy,0.9991,True
6,neutral,4,sad,0.4722,False
6,neutral,6,neutral,0.6323,True
6,neutral,6,neutral,0.4551,True
3,happy,6,neutral,0.3615,False
3,happy,3,happy,1.0,True
3,happy,3,happy,0.5864,True
6,neutral,4,sad,0.3822,False
2,fear,0,angry,0.6601,False
3,happy,3,happy,0.9151,True
2,fear,0,angry,0.588,False
3,happy,3,happy,0.9036,True
5,surprise,5,surprise,0.6627,True
6,neutral,6,neutral,0.8797,True
6,neutral,4,sad,0.3817,False
0,angry,6,neutral,0.6966,False
4,sad,4,sad,0.4698,True
6,neutral,6,neutral,0.723,True
3,happy,3,happy,0.9182,True
2,fear,0,angry,0.3739,False
5,surprise,5,surprise,0.7563,True
3,happy,3,happy,0.9969,True
6,neutral,4,sad,0.6037,False
3,happy,3,happy,0.9923,True
4,sad,4,sad,0.4703,True
2,fear,6,neutral,0.4024,False
4,sad,6,neutral,0.7973,False
0,angry,6,neutral,0.4488,False
3,happy,3,happy,0.9994,True
4,sad,0,angry,0.2421,False
4,sad,2,fear,0.5863,False
6,neutral,0,angry,0.432,False
4,sad,3,happy,0.9071,False
3,happy,3,happy,0.651,True
3,happy,3,happy,0.9998,True
6,neutral,3,happy,0.4429,False
2,fear,4,sad,0.3801,False
3,happy,3,happy,0.9916,True
3,happy,3,happy,0.9989,True
5,surprise,5,surprise,0.6378,True
5,surprise,5,surprise,0.9035,True
6,neutral,6,neutral,0.8692,True
0,angry,0,angry,0.4687,True
5,surprise,3,happy,0.3848,False
0,angry,6,neutral,0.3336,False
6,neutral,6,neutral,0.9253,True
6,neutral,2,fear,0.4675,False
6,neutral,6,neutral,0.9676,True
3,happy,3,happy,0.9973,True
3,happy,3,happy,0.8449,True
4,sad,0,angry,0.8054,False
5,surprise,5,surprise,0.6096,True
5,surprise,5,surprise,0.8759,True
3,happy,3,happy,0.9958,True
4,sad,6,neutral,0.5751,False
0,angry,4,sad,0.4214,False
3,happy,3,happy,0.9863,True
5,surprise,3,happy,0.9757,False
4,sad,4,sad,0.5864,True
6,neutral,0,angry,0.5364,False
4,sad,6,neutral,0.7579,False
4,sad,4,sad,0.5614,True
2,fear,6,neutral,0.8695,False
3,happy,3,happy,0.9998,True
6,neutral,6,neutral,0.9089,True
3,happy,3,happy,0.9997,True
3,happy,0,angry,0.4925,False
4,sad,4,sad,0.5979,True
3,happy,3,happy,0.9992,True
3,happy,5,surprise,0.3591,False
4,sad,6,neutral,0.3602,False
3,happy,3,happy,0.9975,True
5,surprise,5,surprise,0.6653,True
6,neutral,4,sad,0.4475,False
3,happy,3,happy,0.5577,True
3,happy,3,happy,0.9926,True
4,sad,0,angry,0.4176,False
0,angry,5,surprise,0.4225,False
3,happy,3,happy,0.9918,True
2,fear,4,sad,0.3935,False
0,angry,4,sad,0.7654,False
2,fear,4,sad,0.6415,False
4,sad,4,sad,0.2807,True
6,neutral,3,happy,0.5857,False
6,neutral,6,neutral,0.9617,True
6,neutral,4,sad,0.7066,False
6,neutral,2,fear,0.3432,False
6,neutral,6,neutral,0.8044,True
4,sad,4,sad,0.8968,True
3,happy,3,happy,0.9972,True
6,neutral,6,neutral,0.7946,True
6,neutral,6,neutral,0.9099,True
3,happy,3,happy,0.9969,True
5,surprise,5,surprise,0.6814,True
4,sad,4,sad,0.6272,True
4,sad,3,happy,0.4964,False
2,fear,6,neutral,0.26,False
3,happy,3,happy,0.647,True
6,neutral,3,happy,0.476,False
6,neutral,4,sad,0.4796,False
6,neutral,6,neutral,0.4862,True
0,angry,0,angry,0.6008,True
0,angry,3,happy,0.3624,False
3,happy,3,happy,0.9983,True
1,disgust,0,angry,0.5433,False
3,happy,3,happy,0.5891,True
